STATE_NAME,STATE,COUNTY,COUNTY_CODE,YEAR,POPULATION,DEATHS
WASHINGTON,WA,WHATCOM COUNTY,53073,2015,208240,23
WASHINGTON,WA,YAKIMA COUNTY,53077,2003,225161,10
WASHINGTON,WA,YAKIMA COUNTY,53077,2004,227280,19
WASHINGTON,WA,YAKIMA COUNTY,53077,2005,228570,11
WASHINGTON,WA,YAKIMA COUNTY,53077,2006,230617,12
WASHINGTON,WA,YAKIMA COUNTY,53077,2007,232733,24
WASHINGTON,WA,YAKIMA COUNTY,53077,2008,235272,10
WASHINGTON,WA,YAKIMA COUNTY,53077,2009,239604,17
WASHINGTON,WA,YAKIMA COUNTY,53077,2010,244249,24
WASHINGTON,WA,YAKIMA COUNTY,53077,2011,245899,14
WASHINGTON,WA,YAKIMA COUNTY,53077,2012,245899,25
WASHINGTON,WA,YAKIMA COUNTY,53077,2013,246064,14
WASHINGTON,WA,YAKIMA COUNTY,53077,2014,246395,23
WASHINGTON,WA,YAKIMA COUNTY,53077,2015,246748,26
