COUNTY CODE,STATE_NAME,COUNTY,STATE,YEAR,POPULATION
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2013,23425
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2014,23216
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2015,23050
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2016,22899
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2017,22651
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2018,22608
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2019,22392
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2020,22322
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2000,125767
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2001,126377
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2002,127343
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2003,128671
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2004,129855
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2005,130982
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2006,132489
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2007,133757
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2008,135032
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2009,136120
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2010,137161
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2011,137670
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2012,137670
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2013,138031
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2014,138230
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2015,138837
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2016,138781
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2017,138665
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2018,138510
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2019,138294
45041,SOUTH CAROLINA,FLORENCE COUNTY,SC,2020,138128
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2000,56080
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2001,56800
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2002,57688
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2003,58387
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2004,59176
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2005,59521
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2006,59821
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2007,60277
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2008,60621
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2009,60369
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2010,60343
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2011,60192
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2012,60192
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2013,60253
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2014,60503
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2015,60866
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2016,61506
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2017,61609
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2018,61894
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2019,62462
45043,SOUTH CAROLINA,GEORGETOWN COUNTY,SC,2020,63025
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2000,380949
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2001,385780
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2002,390197
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2003,394242
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2004,399319
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2005,405608
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2006,415957
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2007,427970
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2008,438742
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2009,446655
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2010,452688
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2011,458972
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2012,458972
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2013,466172
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2014,473196
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2015,481737
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2016,491218
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2017,499595
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2018,507484
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2019,515572
45045,SOUTH CAROLINA,GREENVILLE COUNTY,SC,2020,524748
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2000,66303
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2001,66544
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2002,66996
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2003,67288
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2004,67255
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2005,67630
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2006,68091
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2007,68198
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2008,68862
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2009,69598
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2010,69759
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2011,69846
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2012,69846
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2013,69966
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2014,69835
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2015,69686
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2016,69992
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2017,70175
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2018,70515
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2019,70633
45047,SOUTH CAROLINA,GREENWOOD COUNTY,SC,2020,70963
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2000,21344
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2001,21262
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2002,21186
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2003,21267
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2004,21072
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2005,21109
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2006,21104
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2007,21295
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2008,21212
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2009,21205
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2010,21074
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2011,20798
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2012,20798
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2013,20738
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2014,20387
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2015,20433
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2016,19969
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2017,19804
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2018,19527
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2019,19416
45049,SOUTH CAROLINA,HAMPTON COUNTY,SC,2020,19316
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2000,198019
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2001,201982
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2002,206566
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2003,211725
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2004,219094
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2005,229899
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2006,242194
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2007,252464
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2008,260609
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2009,265640
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2010,270295
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2011,275545
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2012,275545
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2013,281441
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2014,289005
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2015,298042
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2016,309350
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2017,321542
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2018,333246
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2019,344680
45051,SOUTH CAROLINA,HORRY COUNTY,SC,2020,354418
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2000,20721
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2001,21024
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2002,21102
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2003,21236
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2004,21456
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2005,21845
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2006,22406
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2007,22971
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2008,23620
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2009,24234
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2010,24949
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2011,25303
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2012,25303
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2013,25743
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2014,26348
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2015,26712
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2016,27490
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2017,28122
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2018,28556
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2019,29228
45053,SOUTH CAROLINA,JASPER COUNTY,SC,2020,30294
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2000,52851
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2001,53474
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2002,53714
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2003,54614
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2004,55415
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2005,56506
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2006,58060
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2007,59380
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2008,60395
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2009,61143
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2010,61700
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2011,62125
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2012,62125
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2013,62296
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2014,62601
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2015,63201
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2016,63677
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2017,64337
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2018,65219
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2019,65856
45055,SOUTH CAROLINA,KERSHAW COUNTY,SC,2020,66748
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2000,61571
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2001,62250
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2002,63282
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2003,64210
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2004,65079
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2005,65875
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2006,66992
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2007,69504
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2008,72733
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2009,75394
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2010,76976
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2011,77872
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2012,77872
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2013,79350
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2014,80698
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2015,83499
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2016,86346
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2017,89953
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2018,92517
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2019,95213
45057,SOUTH CAROLINA,LANCASTER COUNTY,SC,2020,98280
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2000,69428
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2001,69407
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2002,68841
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2003,68468
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2004,67784
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2005,67629
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2006,67388
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2007,67172
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2008,67173
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2009,66897
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2010,66519
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2011,66462
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2012,66462
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2013,66239
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2014,66177
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2015,66490
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2016,66459
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2017,66651
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2018,66858
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2019,66855
45059,SOUTH CAROLINA,LAURENS COUNTY,SC,2020,67448
45061,SOUTH CAROLINA,LEE COUNTY,SC,2000,20088
45061,SOUTH CAROLINA,LEE COUNTY,SC,2001,19957
45061,SOUTH CAROLINA,LEE COUNTY,SC,2002,19970
45061,SOUTH CAROLINA,LEE COUNTY,SC,2003,20005
45061,SOUTH CAROLINA,LEE COUNTY,SC,2004,20157
45061,SOUTH CAROLINA,LEE COUNTY,SC,2005,20079
45061,SOUTH CAROLINA,LEE COUNTY,SC,2006,20001
45061,SOUTH CAROLINA,LEE COUNTY,SC,2007,19836
45061,SOUTH CAROLINA,LEE COUNTY,SC,2008,19697
45061,SOUTH CAROLINA,LEE COUNTY,SC,2009,19352
45061,SOUTH CAROLINA,LEE COUNTY,SC,2010,19221
45061,SOUTH CAROLINA,LEE COUNTY,SC,2011,18887
45061,SOUTH CAROLINA,LEE COUNTY,SC,2012,18887
45061,SOUTH CAROLINA,LEE COUNTY,SC,2013,18634
45061,SOUTH CAROLINA,LEE COUNTY,SC,2014,18381
45061,SOUTH CAROLINA,LEE COUNTY,SC,2015,18339
45061,SOUTH CAROLINA,LEE COUNTY,SC,2016,17813
45061,SOUTH CAROLINA,LEE COUNTY,SC,2017,17508
45061,SOUTH CAROLINA,LEE COUNTY,SC,2018,17385
45061,SOUTH CAROLINA,LEE COUNTY,SC,2019,17269
45061,SOUTH CAROLINA,LEE COUNTY,SC,2020,16856
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2000,216873
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2001,220099
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2002,222761
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2003,226887
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2004,230832
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2005,235176
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2006,241219
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2007,246461
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2008,252747
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2009,258983
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2010,263365
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2011,266409
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2012,266409
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2013,269868
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2014,273363
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2015,277568
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2016,281855
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2017,286521
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2018,290511
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2019,294766
45063,SOUTH CAROLINA,LEXINGTON COUNTY,SC,2020,299421
45067,SOUTH CAROLINA,MARION COUNTY,SC,2000,35463
45067,SOUTH CAROLINA,MARION COUNTY,SC,2001,35119
45067,SOUTH CAROLINA,MARION COUNTY,SC,2002,34786
45067,SOUTH CAROLINA,MARION COUNTY,SC,2003,34690
45067,SOUTH CAROLINA,MARION COUNTY,SC,2004,34577
45067,SOUTH CAROLINA,MARION COUNTY,SC,2005,34334
45067,SOUTH CAROLINA,MARION COUNTY,SC,2006,33994
45067,SOUTH CAROLINA,MARION COUNTY,SC,2007,33842
45067,SOUTH CAROLINA,MARION COUNTY,SC,2008,33724
45067,SOUTH CAROLINA,MARION COUNTY,SC,2009,33277
45067,SOUTH CAROLINA,MARION COUNTY,SC,2010,32951
45067,SOUTH CAROLINA,MARION COUNTY,SC,2011,32774
45067,SOUTH CAROLINA,MARION COUNTY,SC,2012,32774
45067,SOUTH CAROLINA,MARION COUNTY,SC,2013,32398
45067,SOUTH CAROLINA,MARION COUNTY,SC,2014,32075
45067,SOUTH CAROLINA,MARION COUNTY,SC,2015,31947
45067,SOUTH CAROLINA,MARION COUNTY,SC,2016,31769
45067,SOUTH CAROLINA,MARION COUNTY,SC,2017,31772
45067,SOUTH CAROLINA,MARION COUNTY,SC,2018,31288
45067,SOUTH CAROLINA,MARION COUNTY,SC,2019,30989
45067,SOUTH CAROLINA,MARION COUNTY,SC,2020,30565
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2000,28800
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2001,28606
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2002,28599
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2003,28485
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2004,28351
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2005,27918
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2006,29199
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2007,29221
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2008,29079
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2009,29189
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2010,28918
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2011,28589
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2012,28589
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2013,28263
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2014,28069
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2015,28049
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2016,27594
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2017,27023
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2018,26708
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2019,26413
45069,SOUTH CAROLINA,MARLBORO COUNTY,SC,2020,26157
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2000,9957
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2001,10095
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2002,10110
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2003,10167
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2004,9982
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2005,10049
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2006,10166
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2007,10162
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2008,10224
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2009,10235
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2010,10210
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2011,10017
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2012,10017
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2013,9926
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2014,9881
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2015,9816
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2016,9671
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2017,9597
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2018,9568
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2019,9417
45065,SOUTH CAROLINA,MCCORMICK COUNTY,SC,2020,9462
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2000,35958
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2001,36053
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2002,36244
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2003,36226
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2004,36312
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2005,36399
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2006,36746
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2007,37061
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2008,37192
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2009,37413
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2010,37611
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2011,37507
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2012,37507
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2013,37542
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2014,37474
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2015,37675
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2016,37787
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2017,37957
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2018,38377
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2019,38460
45071,SOUTH CAROLINA,NEWBERRY COUNTY,SC,2020,38408
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2000,66434
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2001,67170
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2002,68194
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2003,68900
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2004,69615
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2005,70581
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2006,71490
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2007,72407
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2008,73089
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2009,73829
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2010,74349
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2011,74265
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2012,74265
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2013,74574
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2014,74962
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2015,75254
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2016,75908
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2017,76508
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2018,77382
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2019,78215
45073,SOUTH CAROLINA,OCONEE COUNTY,SC,2020,79450
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2000,91524
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2001,91536
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2002,91676
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2003,91788
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2004,91691
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2005,92197
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2006,91761
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2007,92626
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2008,92886
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2009,92755
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2010,92323
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2011,91706
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2012,91706
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2013,91471
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2014,90682
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2015,90058
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2016,89174
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2017,88421
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2018,87664
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2019,87106
45075,SOUTH CAROLINA,ORANGEBURG COUNTY,SC,2020,86231
45077,SOUTH CAROLINA,PICKENS COUNTY,SC,2000,111062
45077,SOUTH CAROLINA,PICKENS COUNTY,SC,2001,111600
45077,SOUTH CAROLINA,PICKENS COUNTY,SC,2002,111806
